Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[organism part],Characteristics[cell type],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_8,sequencing assay,ERX2274050,18246_3_8_r1.fq.gz,18246_3_8_r1.fq.gz,ERR2220595,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220595/ERR2220595_1.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_8,sequencing assay,ERX2274050,18246_3_8_r2.fq.gz,18246_3_8_r2.fq.gz,ERR2220595,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220595/ERR2220595_2.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_8,sequencing assay,ERX2274050,18246_4_8_r1.fq.gz,18246_4_8_r1.fq.gz,ERR2220596,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220596/ERR2220596_1.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_8,sequencing assay,ERX2274050,18246_4_8_r2.fq.gz,18246_4_8_r2.fq.gz,ERR2220596,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220596/ERR2220596_2.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_8,sequencing assay,ERX2274050,18246_5_8_r1.fq.gz,18246_5_8_r1.fq.gz,ERR2220597,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220597/ERR2220597_1.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_2h_2,ERS2047438,SAMEA104429496,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_8,sequencing assay,ERX2274050,18246_5_8_r2.fq.gz,18246_5_8_r2.fq.gz,ERR2220597,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220597/ERR2220597_2.fastq.gz,150,76,Homo sapiens,2,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_7,sequencing assay,ERX2274051,18850_1_7_r1.fq.gz,18850_1_7_r1.fq.gz,ERR2220598,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220598/ERR2220598_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_7,sequencing assay,ERX2274051,18850_1_7_r2.fq.gz,18850_1_7_r2.fq.gz,ERR2220598,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220598/ERR2220598_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_7,sequencing assay,ERX2274051,18850_2_7_r1.fq.gz,18850_2_7_r1.fq.gz,ERR2220599,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220599/ERR2220599_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_7,sequencing assay,ERX2274051,18850_2_7_r2.fq.gz,18850_2_7_r2.fq.gz,ERR2220599,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220599/ERR2220599_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_7,sequencing assay,ERX2274051,18850_3_7_r1.fq.gz,18850_3_7_r1.fq.gz,ERR2220600,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220600/ERR2220600_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_7,sequencing assay,ERX2274051,18850_3_7_r2.fq.gz,18850_3_7_r2.fq.gz,ERR2220600,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220600/ERR2220600_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_7,sequencing assay,ERX2274051,18850_4_7_r1.fq.gz,18850_4_7_r1.fq.gz,ERR2220601,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220601/ERR2220601_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_1,ERS2047439,SAMEA104429497,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_7,sequencing assay,ERX2274051,18850_4_7_r2.fq.gz,18850_4_7_r2.fq.gz,ERR2220601,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220601/ERR2220601_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_10,sequencing assay,ERX2274052,18850_1_10_r1.fq.gz,18850_1_10_r1.fq.gz,ERR2220602,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220602/ERR2220602_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_10,sequencing assay,ERX2274052,18850_1_10_r2.fq.gz,18850_1_10_r2.fq.gz,ERR2220602,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220602/ERR2220602_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_10,sequencing assay,ERX2274052,18850_2_10_r1.fq.gz,18850_2_10_r1.fq.gz,ERR2220603,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220603/ERR2220603_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_10,sequencing assay,ERX2274052,18850_2_10_r2.fq.gz,18850_2_10_r2.fq.gz,ERR2220603,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220603/ERR2220603_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_10,sequencing assay,ERX2274052,18850_3_10_r1.fq.gz,18850_3_10_r1.fq.gz,ERR2220604,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220604/ERR2220604_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_10,sequencing assay,ERX2274052,18850_3_10_r2.fq.gz,18850_3_10_r2.fq.gz,ERR2220604,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220604/ERR2220604_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_10,sequencing assay,ERX2274052,18850_4_10_r1.fq.gz,18850_4_10_r1.fq.gz,ERR2220605,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220605/ERR2220605_1.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_48h_2,ERS2047440,SAMEA104429498,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_10,sequencing assay,ERX2274052,18850_4_10_r2.fq.gz,18850_4_10_r2.fq.gz,ERR2220605,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220605/ERR2220605_2.fastq.gz,150,76,Homo sapiens,48,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_13,sequencing assay,ERX2274053,18850_1_13_r1.fq.gz,18850_1_13_r1.fq.gz,ERR2220606,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220606/ERR2220606_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_13,sequencing assay,ERX2274053,18850_1_13_r2.fq.gz,18850_1_13_r2.fq.gz,ERR2220606,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220606/ERR2220606_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_13,sequencing assay,ERX2274053,18850_2_13_r1.fq.gz,18850_2_13_r1.fq.gz,ERR2220607,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220607/ERR2220607_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_13,sequencing assay,ERX2274053,18850_2_13_r2.fq.gz,18850_2_13_r2.fq.gz,ERR2220607,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220607/ERR2220607_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_13,sequencing assay,ERX2274053,18850_3_13_r1.fq.gz,18850_3_13_r1.fq.gz,ERR2220608,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220608/ERR2220608_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_13,sequencing assay,ERX2274053,18850_3_13_r2.fq.gz,18850_3_13_r2.fq.gz,ERR2220608,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220608/ERR2220608_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_13,sequencing assay,ERX2274053,18850_4_13_r1.fq.gz,18850_4_13_r1.fq.gz,ERR2220609,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220609/ERR2220609_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_1,ERS2047441,SAMEA104429499,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_13,sequencing assay,ERX2274053,18850_4_13_r2.fq.gz,18850_4_13_r2.fq.gz,ERR2220609,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220609/ERR2220609_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_16,sequencing assay,ERX2274054,18850_1_16_r1.fq.gz,18850_1_16_r1.fq.gz,ERR2220610,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220610/ERR2220610_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_1_16,sequencing assay,ERX2274054,18850_1_16_r2.fq.gz,18850_1_16_r2.fq.gz,ERR2220610,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220610/ERR2220610_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_16,sequencing assay,ERX2274054,18850_2_16_r1.fq.gz,18850_2_16_r1.fq.gz,ERR2220611,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220611/ERR2220611_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_2_16,sequencing assay,ERX2274054,18850_2_16_r2.fq.gz,18850_2_16_r2.fq.gz,ERR2220611,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220611/ERR2220611_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_16,sequencing assay,ERX2274054,18850_3_16_r1.fq.gz,18850_3_16_r1.fq.gz,ERR2220612,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220612/ERR2220612_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_3_16,sequencing assay,ERX2274054,18850_3_16_r2.fq.gz,18850_3_16_r2.fq.gz,ERR2220612,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220612/ERR2220612_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_16,sequencing assay,ERX2274054,18850_4_16_r1.fq.gz,18850_4_16_r1.fq.gz,ERR2220613,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220613/ERR2220613_1.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_4h_2,ERS2047442,SAMEA104429500,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18850_4_16,sequencing assay,ERX2274054,18850_4_16_r2.fq.gz,18850_4_16_r2.fq.gz,ERR2220613,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220613/ERR2220613_2.fastq.gz,150,76,Homo sapiens,4,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_2_11,sequencing assay,ERX2274055,18246_2_11_r1.fq.gz,18246_2_11_r1.fq.gz,ERR2220614,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220614/ERR2220614_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_2_11,sequencing assay,ERX2274055,18246_2_11_r2.fq.gz,18246_2_11_r2.fq.gz,ERR2220614,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220614/ERR2220614_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_11,sequencing assay,ERX2274055,18246_3_11_r1.fq.gz,18246_3_11_r1.fq.gz,ERR2220615,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220615/ERR2220615_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_11,sequencing assay,ERX2274055,18246_3_11_r2.fq.gz,18246_3_11_r2.fq.gz,ERR2220615,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220615/ERR2220615_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_11,sequencing assay,ERX2274055,18246_4_11_r1.fq.gz,18246_4_11_r1.fq.gz,ERR2220616,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220616/ERR2220616_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
